Protein,bait,gamma1,gamma2,gamma3,lambda1,lambda2,lambda3,pi1,pi2,pi3,rep1,rep2,tau
PDCD2L,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
PDCD4,TMEMV5,0.5811534255508657,1.8393444802876013e-10,0.4188465742646186,5.789256068919024,7.2365700861392535,8.683884103362013,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,4.0,0.03162277660168379
PDCD4,TMEMmyc,0.8946719716791026,7.731324297893462e-11,0.10532802824268951,6.335755677361215,7.9196945967109125,9.503633516050334,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,8.0,3.0,0.03162277660168379
PDCD6,TMEMmyc,0.24892697851546,1.2821597236654976e-10,0.7510730213555729,6.335755677376541,7.9196945967109125,9.503633516053123,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,11.0,8.0,0.03162277660168379
PDCD6,TMEMV5,0.4805211142474434,1.901055341610159e-10,0.5194788855619316,5.789256068920318,7.2365700861392535,8.68388410336267,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,10.0,5.0,0.03162277660168379
PDCD6IP,TMEMV5,1.3717565574298967e-25,2.5053659079113493e-21,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103871986,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,78.0,78.0,0.03162277660168379
PDCD6IP,TMEMmyc,3.37542301148257e-32,1.9786120920366258e-24,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516638745,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,96.0,99.0,0.03162277660168379
PDCD7,TMEMmyc,0.9502780336897603,5.255580867448235e-11,0.04972196625673359,6.3357556773512655,7.9196945967109125,9.503633516051483,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,3.0,0.03162277660168379
PDCD7,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
PDCL,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,3.0,0.03162277660168379
PDCL,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
PDCL3,TMEMV5,0.9963104577414451,1.7335516714882448e-11,0.0036895422402230494,5.789256068853768,7.2365700861392535,8.683884103366932,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,0.0,0.03162277660168379
PDCL3,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
PDE12,TMEMmyc,1.5174151410260922e-07,2.4084356338820427e-13,0.9999998482572449,6.335755677368679,7.9196945967109125,9.503633516172904,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,32.0,23.0,0.03162277660168379
PDE12,TMEMV5,9.528868932807317e-07,7.4347108044254e-13,0.9999990471113632,5.789256068911337,7.2365700861392535,8.68388410348234,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,25.0,24.0,0.03162277660168379
PDE3B,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,5.0,0.03162277660168379
PDE3B,TMEMmyc,0.9986407930777661,7.412918371640255e-12,0.001359206913822401,6.33575567730552,7.9196945967109125,9.503633516053053,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,0.0,0.03162277660168379
PDE4DIP,TMEMmyc,5.8334204160881425e-06,1.242692825898539e-12,0.9999941665773411,6.335755677368681,7.9196945967109125,9.503633516142955,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,26.0,20.0,0.03162277660168379
PDE4DIP,TMEMV5,0.0001854161684723637,7.953168062891295e-12,0.9998145838225746,5.789256068911363,7.2365700861392535,8.683884103434988,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,23.0,13.0,0.03162277660168379
PDE6D,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,1.0,1.0,0.03162277660168379
PDE6D,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,2.0,0.03162277660168379
PDF,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,3.0,0.03162277660168379
PDF,TMEMV5,0.9917366399511276,2.6962396242920722e-11,0.008263360020918037,5.789256068864867,7.2365700861392535,8.683884103366719,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,1.0,0.03162277660168379
PDHA1,TMEMmyc,1.540114731067416e-10,1.085560236482767e-14,0.9999999998449776,6.335755677368679,7.9196945967109125,9.50363351622947,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,43.0,29.0,0.03162277660168379
PDHA1,TMEMV5,1.4507133962802253e-09,4.021282243589565e-14,0.9999999985482464,5.789256068911337,7.2365700861392535,8.683884103540606,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,37.0,28.0,0.03162277660168379
PDHB,TMEMV5,1.9974279075347023e-19,1.479840049470452e-18,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103744532,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,57.0,64.0,0.03162277660168379
PDHB,TMEMmyc,3.1339006898075015e-17,1.063571218718285e-17,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516355913,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,55.0,55.0,0.03162277660168379
PDHX,TMEMmyc,2.9530991025058515e-05,2.576786778570064e-12,0.999970469005398,6.335755677368684,7.9196945967109125,9.503633516129645,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,25.0,17.0,0.03162277660168379
PDHX,TMEMV5,8.241567554008436e-05,5.523602357498076e-12,0.9999175843179362,5.7892560689113495,7.2365700861392535,8.683884103442278,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,21.0,17.0,0.03162277660168379
PDIA3,TMEMV5,0.0031585882832461955,2.8412895005224947e-11,0.9968414116873441,5.789256068911638,7.2365700861392535,8.683884103409376,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,15.0,14.0,0.03162277660168379
PDIA3,TMEMmyc,0.01276672541180415,3.919492018025142e-11,0.9872332745480135,6.335755677369592,7.9196945967109125,9.503633516079395,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,18.0,9.0,0.03162277660168379
PDIA4,TMEMmyc,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,7.0,0.03162277660168379
PDIA4,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,8.0,2.0,0.03162277660168379
PDIA5,TMEMV5,0.9944758773588304,2.1629494427258315e-11,0.005524122618545647,5.789256068859305,7.2365700861392535,8.683884103366841,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,0.0,0.03162277660168379
PDIA5,TMEMmyc,0.9954274374145274,1.4431768765543875e-11,0.0045725625700453725,6.335755677320629,7.9196945967109125,9.503633516052895,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,2.0,1.0,0.03162277660168379
PDIA6,TMEMmyc,1.0116101451593869e-07,2.0070297963671162e-13,0.9999998988377847,6.335755677368679,7.9196945967109125,9.503633516176231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,32.0,24.0,0.03162277660168379
PDIA6,TMEMV5,4.235055100755162e-07,5.162996347098268e-13,0.9999995764929737,5.789256068911337,7.2365700861392535,8.683884103489623,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,25.0,0.03162277660168379
PDK1,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,8.0,0.03162277660168379
PDK1,TMEMmyc,0.24892697851546,1.2821597236654976e-10,0.7510730213555729,6.335755677376541,7.9196945967109125,9.503633516053123,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,10.0,9.0,0.03162277660168379
PDK2,TMEMV5,0.824031743579531,1.3353225229701976e-10,0.17596825628611265,5.789256068908733,7.2365700861392535,8.68388410336307,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,6.0,0.03162277660168379
PDK2,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
PDK3,TMEMmyc,0.00014948270868432267,5.3425841163899505e-12,0.9998505172849731,6.335755677368698,7.9196945967109125,9.503633516116327,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,21.0,17.0,0.03162277660168379
PDK3,TMEMV5,0.002107944898838678,2.3702367844678836e-11,0.997892055076461,5.789256068911549,7.2365700861392535,8.683884103413053,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,14.0,16.0,0.03162277660168379
PDLIM1,TMEMV5,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,3.0,0.03162277660168379
PDLIM1,TMEMmyc,0.8499121843822196,9.180664715958018e-11,0.1500878155251238,6.335755677365831,7.9196945967109125,9.503633516049641,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,6.0,6.0,0.03162277660168379
PDLIM5,TMEMmyc,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,9.0,0.03162277660168379
PDLIM5,TMEMV5,0.07510829531610355,1.1335228195843922e-10,0.9248917045696192,5.789256068915203,7.2365700861392535,8.683884103379384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,11.0,10.0,0.03162277660168379
PDLIM7,TMEMmyc,0.3320609973837188,1.3682895737051621e-10,0.6679390024787842,6.33575567737751,7.9196945967109125,9.5036335160509,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,9.0,0.03162277660168379
PDLIM7,TMEMV5,0.824031743579531,1.3353225229701976e-10,0.17596825628611265,5.789256068908733,7.2365700861392535,8.68388410336307,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,7.0,4.0,0.03162277660168379
PDP1,TMEMV5,0.9595254658927823,6.368815761536564e-11,0.040474534042569815,5.789256068887341,7.2365700861392535,8.68388410336562,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,4.0,0.03162277660168379
PDP1,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,3.0,0.03162277660168379
PDP2,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
PDP2,TMEMmyc,0.9979625742605418,9.259854935286201e-12,0.0020374257292002235,6.335755677310544,7.9196945967109125,9.503633516053016,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,0.0,1.0,0.03162277660168379
PDPK1,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,4.0,0.03162277660168379
PDPK1,TMEMmyc,0.7905836945143103,1.0674755525649577e-10,0.2094163053781514,6.335755677369975,7.9196945967109125,9.503633516048954,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,9.0,4.0,0.03162277660168379
PDPR,TMEMV5,0.6754578241426972,1.7102535280816258e-10,0.324542175685602,5.789256068916582,7.2365700861392535,8.68388410336199,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,6.0,7.0,0.03162277660168379
PDPR,TMEMmyc,0.927226276852219,6.41011433980274e-11,0.07277372308275228,6.335755677356315,7.9196945967109125,9.503633516050957,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,5.0,0.03162277660168379
PDRG1,TMEMV5,0.9726479568524512,5.164732658517016e-11,0.02735204309492879,5.7892560688817,7.2365700861392535,8.683884103366017,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,2.0,0.03162277660168379
PDRG1,TMEMmyc,0.9847333941340946,2.7884230201029288e-11,0.015266605837036375,6.335755677335889,7.9196945967109125,9.50363351605248,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,2.0,0.03162277660168379
PDS5A,TMEMV5,9.010257249614658e-23,4.6320271995692877e-20,0.9999999999989999,5.789256068911337,7.2365700861392535,8.683884103813721,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,80.0,60.0,0.03162277660168379
PDS5A,TMEMmyc,3.67730773731717e-22,6.451960295811039e-20,0.9999999999989999,6.335755677368679,7.9196945967109125,9.503633516449081,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,76.0,62.0,0.03162277660168379
PDS5B,TMEMV5,1.7022618569637193e-14,2.439437338165125e-16,0.9999999999989826,5.789256068911337,7.2365700861392535,8.68388410364257,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,52.0,41.0,0.03162277660168379
PDS5B,TMEMmyc,1.1870198077100227e-12,1.2175280464938139e-15,0.9999999999978118,6.335755677368679,7.9196945967109125,9.5036335162694,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,45.0,39.0,0.03162277660168379
PDSS1,TMEMV5,0.8753779897524312,1.1348222492003062e-10,0.12462201013321092,5.789256068903789,7.2365700861392535,8.683884103363807,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,5.0,5.0,0.03162277660168379
PDSS1,TMEMmyc,0.9662933691314884,4.2753238636047455e-11,0.03370663082479184,6.33575567734615,7.9196945967109125,9.503633516051906,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,4.0,4.0,0.03162277660168379
PDSS2,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,2.0,2.0,0.03162277660168379
PDSS2,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,0.0,0.03162277660168379
PDXDC1,TMEMV5,1.0853869805175221e-05,2.2199707708492868e-12,0.9999891461269749,5.789256068911339,7.2365700861392535,8.68388410346049,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,26.0,17.0,0.03162277660168379
PDXDC1,TMEMmyc,2.9530991025058515e-05,2.576786778570064e-12,0.999970469005398,6.335755677368684,7.9196945967109125,9.503633516129645,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,23.0,19.0,0.03162277660168379
PDXK,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
PDXK,TMEMmyc,0.996946971552935,1.1563039252444136e-11,0.0030530284345049357,6.3357556773155785,7.9196945967109125,9.503633516052968,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,1.0,1.0,0.03162277660168379
PDXP,TMEMmyc,0.06144472754006427,7.726714002125585e-11,0.93855527238173,6.335755677371847,7.9196945967109125,9.503633516065609,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,13.0,10.0,0.03162277660168379
PDXP,TMEMV5,0.15448937267204707,1.492179076686991e-10,0.8455106271778894,5.7892560689176,7.2365700861392535,8.683884103372177,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,9.0,10.0,0.03162277660168379
PDZD11,TMEMmyc,0.9772735689410703,3.459124232041723e-11,0.022726431023361054,6.335755677341014,7.9196945967109125,9.503633516052231,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,5.0,2.0,0.03162277660168379
PDZD11,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
PDZD8,TMEMV5,0.7573931661674845,1.5341704998128562e-10,0.24260683367834102,5.7892560689130805,7.2365700861392535,8.683884103362407,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,4.0,8.0,0.03162277660168379
PDZD8,TMEMmyc,0.8946719716791026,7.731324297893462e-11,0.10532802824268951,6.335755677361215,7.9196945967109125,9.503633516050334,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,7.0,4.0,0.03162277660168379
PEA15,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
PEA15,TMEMmyc,0.9931568016022484,1.799856118353332e-11,0.006843198378759802,6.335755677325694,7.9196945967109125,9.503633516052798,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,1.0,0.03162277660168379
PEAK1,TMEMmyc,0.041819684738615436,6.573565311684826e-11,0.9581803151946906,6.3357556773710435,7.9196945967109125,9.503633516069057,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,14.0,10.0,0.03162277660168379
PEAK1,TMEMV5,0.07510829531610355,1.1335228195843922e-10,0.9248917045696192,5.789256068915203,7.2365700861392535,8.683884103379384,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,12.0,9.0,0.03162277660168379
PEBP1,TMEMV5,0.9876559615507305,3.356431828102796e-11,0.012344038414717283,5.789256068870452,7.2365700861392535,8.68388410336655,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,1.0,0.03162277660168379
PEBP1,TMEMmyc,0.9897702046676986,2.2421484147619252e-11,0.010229795308889985,6.335755677330781,7.9196945967109125,9.503633516052664,0.5655549745098111,9.873477377208413e-11,0.4344450253914541,3.0,2.0,0.03162277660168379
PEDS1,TMEMV5,0.9815975227777658,4.1698036767648384e-11,0.018402477179554507,5.789256068876065,7.2365700861392535,8.68388410336632,0.5534859635977887,1.3827067593233304e-10,0.4465140362639406,3.0,2.0,0.03162277660168379
